MatvareID;Matvare;Vann;Kilojoule;Kilokalorier;Fett;Omega-3;Karbohydrat;Sukker, tilsatt;Protein;Salt;Alkohol;Vitamin A;Vitamin D;Vitamin E;Vitamin B6;Vitamin C;Kalsium
06.617;Macadamianøtter;1;3102;753;75,8;0,21;5,6;0;7,9;0;0;0;0;0,5;0,28;1;85
06.107;Mandler;10;2484;601;52,1;0;6,6;0;21,2;0;0;0;0;23,4;0,13;1;260
06.555;Mandler, skåldet;5;2482;601;52,5;0;5,6;0;21,4;0;0;0;0;23,8;0,12;0;236
06.592;Paranøtter;4;2805;680;66,4;0,02;2,6;0;14,3;0;0;0;0;5,7;0,1;1;160
06.557;Peanøtter;7;2458;594;49,2;0;7,6;0;25,8;0;0;0;0;8,3;0,35;0;92
06.558;Peanøtter, saltet;2;2578;623;51;0,08;9,5;0;26,7;1,2;0;0;0;6,1;0,64;1;47
06.559;Peanøttsmør;1;2570;621;51,8;0,05;13,1;3,1;22,8;0,9;0;0;0;5;0,58;0;37
06.593;Pekannøtter;4;2971;721;72;0,99;4,4;0;9,2;0;0;2;0;1,4;0,21;1;70
06.614;Pinjekjerner;8;2748;665;61,9;0,15;9,9;0;14;0;0;2;0;11,9;0,22;1;10
06.668;Pistasjnøtter;11;2436;589;50,3;0,24;8,1;0;21,6;0;0;0;0;1,6;0,9;5;92
06.594;Pistasjnøtter, saltet;2;2249;543;44,8;0,26;9,1;0;21;1,1;0;13;0;2,4;1,12;3;107
05.465;Psylliumfrø, loppefrø;10;834;206;0,5;0;10;0;1,2;0,2;0;0;0;0,1;0,1;0;184
05.456;Quinoa, hvit, kokt;69;558;132;2,7;0,11;20,2;0;5,3;0;0;0;0;0,9;0,08;0;16
06.663;Quinoa, hvit, tørr;22;1390;330;6,6;0,26;50,2;0;13,3;0;0;0;0;2,3;0,21;0;41
06.616;Quinoa, kokt;66;587;140;2,7;0,12;21;0;5,6;0;0;0;0;0,9;0,07;0;16
05.457;Quinoa, rød, kokt;63;645;153;2,8;0,17;23,6;0;5,9;0;0;0;0;0,9;0,06;0;13
06.664;Quinoa, rød, tørr;7;1606;381;7;0,42;58,9;0;14,6;0;0;0;0;2,3;0,14;0;32
05.458;Quinoa, svart, kokt;67;559;133;2,6;0,09;19,1;0;5,5;0;0;0;0;0,9;0,06;0;19
06.665;Quinoa, svart, tørr;18;1392;331;6,5;0,23;47,5;0;13,7;0;0;0;0;2,3;0,14;0;47
06.615;Quinoa, tørr;16;1463;347;6,7;0,31;52,2;0;13,9;0;0;0;0;2,3;0,16;0;40
05.030;Sesamfrø, med skall;12;2454;595;53,8;0,17;1,4;0;19,6;0;0;0;0;0;0,37;0;960
05.147;Sesamfrø, uten skall;9;2612;633;57,4;0,16;1,8;0;22,7;0,1;0;0;0;0;0,35;0;37
05.126;Solsikkefrø;8;2565;621;54,4;0;3,6;0;24,2;0;0;0;0;36,9;0,57;0;88
05.170;Squashfrø, gresskarfrø;6;2425;585;45,9;0,1;2;0;36,3;0,1;0;0;0;2;0,1;2;73
06.560;Valnøtter;10;2805;680;66,5;6,42;2,8;0;14,1;0;0;0;M;0,9;0,19;1;84
06.006;Pommes frites, fryst;66;641;153;5,2;0,05;22;0;2,2;0;0;0;0;0,5;0,15;10;7
06.738;Pommes frites, gatekjøkken;37;1381;330;16,9;0,06;39,9;0;3;0,3;0;0;0;2;0,28;5;6
06.005;Potet, hermetisk, avrent;84;235;56;0,2;0,01;10,9;0;1,4;0,5;0;0;0;0,1;0,19;5;50
06.003;Potet, høstpotet, rå;78;306;72;0,1;0,01;15,3;0;1,7;0;0;0;0;0,2;0,12;13;6
06.096;Potet, lagringspotet, kokt med skall;76;339;80;0,1;0,01;17,1;0;1,9;0;0;0;0;0,1;0,16;13;9
06.095;Potet, lagringspotet, kokt uten skall, saltet vann;75;307;72;0,1;0,01;15,2;0;1,9;0;0;0;0;0,1;0,14;11;6
06.004;Potet, lagringspotet, rå;76;340;80;0,1;0,01;17,1;0;1,9;0;0;0;0;0,1;0,16;13;9
06.739;Potet, tidligpotet, med skall, Kypros, rå;83;253;60;0,1;0,01;12,2;0;1,7;0;0;0;0;0;0,2;24;7
06.001;Potet, tidligpotet, rå;80;228;54;0,1;0,01;11,2;0;1,5;0;0;0;0;0,2;0,11;17;4
06.008;Potetmos, av pulver, uten melk;85;273;65;1,7;0,07;10,6;0;1,3;0,4;0;17;0,2;0,3;0,13;9;11
08.012;Potetsalat, med ekte majones;55;1274;308;28,3;2,16;11,4;0,7;1,5;1,2;0;9;0,2;8,5;0,1;8;8
08.021;Potetsalat, med lettmajones (40 % fett);80;489;118;7,8;0,55;9,1;0,4;2,5;0,7;0;5;0,2;2,6;0,05;3;68
08.203;Potetsalat, med lettrømme;77;423;101;4,8;0,04;11,7;0,4;2;0,5;0;69;0;0,2;0,11;8;36
08.204;Potetsalat, med seterrømme;73;579;139;9,3;0,06;11,5;0,4;1,8;0,5;0;134;0,1;0,3;0,11;8;30
06.010;Agurk, norsk, rå;96;44;11;0,1;0,01;1,2;0;0,8;0;0;7;0;0,1;0,03;8;19
06.114;Alfalfaspirer, rå;93;112;27;0,7;0,18;0,3;0;4;0;0;8;0;0;0,03;2;32
06.011;Artiskokk, rå;85;117;28;0,2;0,02;1,3;0;2,8;0,1;0;8;0;0,2;0,03;2;41
06.012;Asparges, rå;93;92;22;0,1;0,01;2;0;2,2;0;0;37;0;1,1;0,09;6;24
06.741;Aspargesbønner, fryst;89;115;28;0,2;0,07;3;0;1,7;0;0;9;0;0,1;0,98;11;62
06.015;Aubergine, rå;94;84;20;0,1;0,01;2,5;0;1,1;0;0;3;0;0,1;0;3;10
06.749;Babygulrot, importert, rå;92;120;29;0,1;0,01;5,1;0;0,6;0,2;0;650;0;0,3;0,11;3;29
06.058;Bladsalat, norsk, rå;96;44;11;0,1;0,06;0,7;0;1,2;0;0;78;0;0,6;0,02;3;47
06.746;Blomkål, norsk, fryst;94;92;22;0,2;0,05;2,2;0;1,9;0;0;4;0;0,1;0,09;42;19
06.016;Blomkål, norsk, rå;92;97;23;0,2;0,02;2,3;0;1,9;0;0;4;0;0,3;0,09;58;21
06.118;Brennesle, rå;83;181;43;0,7;0,18;1,3;0;5,9;0;0;200;0;1,6;0,28;175;490
06.740;Brokkoli, fryst;91;113;27;0,3;0,11;1,9;0;2,8;0;0;30;0;1,3;0,18;68;32
06.747;Brokkoli, importert, rå;90;125;30;0,3;0,07;2,1;0;3,2;0;0;30;0;0,5;0,06;65;51
06.018;Brokkoli, norsk, rå;90;119;28;0,3;0,02;1,9;0;3,2;0;0;30;0;0,5;0,06;70;44
06.748;Brokkoli, uspesifisert, rå;90;123;29;0,3;0,07;2;0;3,2;0;0;30;0;0,5;0,06;67;47
06.174;Brønnkarse, rå;95;48;12;0,1;0,02;0;0;1,9;0,1;0;132;0;1,5;0,23;3;138
06.145;Bønnespirer, mungbønnespirer, rå;90;174;41;0,2;0,06;5,9;0;3;0;0;1;0;0,1;0,09;13;13
06.182;Chayote, rå;94;80;19;0,1;0,04;2,8;0;0,8;0;0;0;0;0,1;0,08;8;17
06.752;Cherrytomat, importert, rå;95;71;17;0,2;0;2,5;0;0,6;0;0;51;0;1,1;0,1;26;11
06.146;Chili, grønn, rå;88;140;33;0,2;0,01;5,1;0;2;0;0;56;0;0,7;0,3;243;18
06.115;Chili, rød, rå;88;149;35;0,4;0,01;5,3;0;1,9;0;0;45;0;0,7;0,5;144;14
06.032;Endivesalat, rå;95;55;13;0,1;0,01;1;0;1;0;0;4;0;0,1;0,05;4;22
06.137;Feltsalat, rå;95;69;17;0,2;0,11;0,2;0;2,6;0;0;243;0;1,5;0,14;35;71
06.112;Fennikel, rå;94;80;19;0,4;0;1,8;0;0,9;0;0;12;0;0,2;0,06;5;24
06.033;Gresskar, rå;92;127;30;0,1;0;6;0;1;0;0;258;0;1,1;0,06;9;21
06.034;Gressløk, rå;90;108;26;0,4;0,01;1,3;0;2,7;0;0;309;0;3,7;0,18;23;138
06.035;Grønnkål, rå;85;150;36;0,7;0;2,2;0;3,3;0;0;446;0;5,4;0,27;120;157
06.744;Gulrot, babygulrot, fryst;93;109;26;0,2;0,01;4,1;0;0,8;0,1;0;717;0;0,8;0,1;4;25
06.750;Gulrot, importert, rå;91;122;29;0,2;0;4,6;0;0,9;0;0;329;0;0,3;0,14;2;41
06.742;Gulrot, knaskegulrot, norsk, rå;93;105;25;0,1;0;4,2;0;0,7;0;0;492;0;0,3;0,05;2;32
06.036;Gulrot, norsk, rå;89;152;36;0,1;0;6,7;0;0,7;0,1;0;438;0;0,6;0,05;4;28
06.743;Gulrot, terninger, fryst;91;113;27;0,2;0,01;4,1;0;0,9;0;0;717;0;0,9;0,1;4;24
06.751;Gulrot, uspesifisert, rå;89;151;36;0,1;0;6,7;0;0,7;0,1;0;438;0;0,6;0,05;4;28
06.037;Hodekål, rå;90;137;33;0,1;0;5,2;0;1,4;0;0;1;0;0,3;0,1;54;47
06.038;Hvitløk, rå;64;450;106;0,6;0,02;16,3;0;7,9;0;0;0;0;0;0,38;17;19
06.108;Ingefærrot, rå;79;212;50;0,8;0,03;8,1;0;1,8;0;0;0;0;0,3;0,16;5;16
06.059;Isbergsalat, issalat, norsk, rå;96;52;12;0,1;0,05;1,5;0;0,8;0;0;19;0;0,2;0,04;4;18
06.125;Jalapeño, rå;92;122;29;0,4;0,05;4,1;0;0,9;0;0;47;0;3,6;0,42;119;12
06.109;Jordskokk, rå;82;274;65;0,6;0,07;11,5;0;2,1;0;0;1;0;0,2;0,09;6;28
06.116;Kantarell, rå;90;71;17;0,5;0;0,4;0;1,8;0;0;108;12,8;0;0,04;5;5
06.122;Kassava, rå;60;673;159;0,3;0,02;36,8;0;1,4;0;0;1;0;0,2;0,09;21;18
06.040;Kinakål, norsk, rå;95;63;15;0,1;0;1,8;0;1,1;0;0;6;0;0,4;0,08;22;33
06.086;Knutekål, rå;91;98;23;0,1;0,03;3;0;1,7;0,1;0;2;0;0,5;0,15;65;24
06.041;Kålrot, kålrabi, norsk, rå;89;149;36;0,1;0,05;6,4;0;0,9;0;0;12;0;0,1;0,12;35;33
06.185;Lotusrot, rå;79;274;65;0,1;0,01;11;0;2,6;0,1;0;0;0;M;0,26;44;45
06.042;Løk, gul/rød, norsk, rå;88;135;32;0,1;0;5,7;0;1,1;0;0;0;0;0,2;0,08;6;21
06.745;Mais, fryst;69;487;115;1,7;0,03;20,8;0;3,2;0;0;5;0;0,1;0,09;9;2
06.044;Mais, norsk, rå;77;357;85;1,7;0,02;12,6;0;3,2;0;0;5;0;0,2;0,09;4;2
06.092;Mangold, sølvbete, rå;93;89;21;0,2;0,05;2,6;0;1,8;0,5;0;304;0;1,9;0,1;30;51
06.046;Neper, norsk, rå;91;122;29;0,3;0,04;4,7;0;0,9;0;0;2;0;0,1;0,07;31;40
06.188;Okra, rå;90;116;28;0,2;0;3;0;1,9;0;0;35;0;0,3;0,22;23;82
06.175;Pak-choi, bok choy, kål, rå;95;78;19;0,2;0,06;2,2;0;1,5;0,2;0;223;0;0,1;0,19;45;105
06.047;Paprika, grønn, rå;93;88;21;0,3;0,02;2,8;0;0,8;0;0;22;0;0,8;0,3;120;8
06.088;Paprika, gul/oransje, rå;93;110;26;0,2;0,03;5;0;0,5;0;0;11;0;2,1;0,22;163;7
06.048;Paprika, rød, rå;93;110;26;0,2;0,08;4,2;0;0,8;0;0;48;0;1;0,23;126;7
06.049;Pastinakk, rå;83;272;65;0,6;0,01;11,2;0;1,7;0;0;0;0;0,7;0,09;17;33
06.117;Pepperrot, rå;69;404;96;0,7;0,05;11;0;7,7;0;0;0;0;0;0,15;120;120
06.050;Persille, norsk, rå;85;135;32;0,4;0;1,6;0;3,1;0,1;0;467;0;2,6;0,11;108;163
06.051;Persillerot, norsk, rå;84;195;46;0,3;0,01;7,3;0;1,7;0,1;0;1;0;1,1;0,23;52;42
06.190;Portobellosopp, rå;93;103;24;0,4;0;2,6;0;2,1;0;0;0;0,3;0;0,15;0;3
06.052;Purreløk, norsk, rå;87;118;28;0,2;0,1;3,6;0;1,6;0;0;34;0;0,8;0,25;16;52
06.053;Rabarbra, rå;94;85;20;0,2;0;1,9;0;0,9;0;0;5;0;0,3;0,02;8;86
06.123;Radicchio rosso, salat, rå;93;76;18;0,3;0,02;1,7;0;1,4;0;0;0;0;2,3;0,08;5;22
06.097;Rapidsalat, norsk, rå;95;46;11;0,2;0,06;0,3;0;1,4;0;0;172;0;0,7;0,03;4;51
06.054;Reddik, norsk, rå;94;69;16;0,1;0,03;2,5;0;0,7;0;0;1;0;0,1;0,05;21;22
06.138;Romanosalat, rå;95;68;16;0,2;0,05;1,3;0;1,4;0;0;91;0;0;0,08;6;46
06.056;Rosenkål, fryst;86;182;43;0,4;0,14;4,3;0;3,8;0;0;17;0;0,5;0,14;117;37
06.055;Rosenkål, norsk, rå;82;221;53;0,6;0,21;4,4;0;5,1;0;0;18;0;0,3;0,14;113;38
06.100;Ruccolasalat, rå;92;116;28;0,7;0,17;2,1;0;2,6;0,1;0;119;0;0,4;0,07;15;160
06.057;Rødbete, norsk, rå;86;206;49;0,2;0,01;8,9;0;1,6;0,1;0;0;0;0,1;0,04;2;16
06.093;Rødkål, rå;91;136;32;0,3;0,12;5;0;1,1;0;0;0;0;0;0,17;59;33
06.060;Sellerirot, norsk, rå;87;114;27;0,3;0;2,8;0;1,6;0,1;0;0;0;0,5;0,16;15;48
06.127;Shiitakesopp, rå;90;111;27;0,3;0;2,5;0;1,8;0;0;2;0,1;0;0,29;2;0
06.061;Sikorisalat, rå;94;64;15;0,6;0,05;0,9;0;0,5;0;0;10;0;0,1;0,01;5;21
06.124;Sjalottløk, rå;93;100;24;0,2;0;3,3;0;1,5;0;0;0;0;0,3;0,2;13;24
06.062;Sjampinjong, norsk,  rå;90;92;22;0,3;0;0,3;0;3,6;0;0;0;0;0,4;0,05;0;0
06.110;Skorsonnerot, svartrot, rå;77;308;73;0,4;0;10,5;0;3,3;0;0;2;0;0,8;0,07;4;24
06.065;Spinat, fryst, rå;94;89;21;0,6;0,08;0,7;0;2,3;0;0;242;0;1,2;0,1;12;120
06.064;Spinat, rå;94;93;22;0,4;0,14;0,3;0;3,3;0,3;0;378;0;1,9;0,28;37;83
06.067;Spisskål, rå;92;77;19;0,3;0;0,9;0;2,1;0;0;2;0;0,2;0,15;66;34
06.085;Squash, zucchini, rå;95;71;17;0,2;0,1;2,2;0;1,3;0;0;46;0;0,3;0,07;5;27
06.068;Stangselleri, norsk, rå;92;65;16;0,1;0,08;1,3;0;1,1;0,1;0;46;0;0,6;0,07;13;86
06.198;Steinsopp, rå;90;125;30;0,2;0;2,4;0;3,1;0;0;0;2,6;0;0,18;0;1
06.136;Søtpotet, rå;77;339;80;0,1;0;16,8;0;1,6;0,1;0;551;0;0,3;0,21;2;30
06.753;Tomat, importert, rå;97;53;13;0,2;0;1,2;0;0,9;0;0;61;0;0,8;0,08;17;13
06.069;Tomat, norsk, rå;94;74;18;0,2;0;2,5;0;0,7;0;0;67;0;0,7;0,09;17;6
06.754;Tomat, uspesifisert, rå;94;74;18;0,2;0;2,5;0;0,7;0;0;67;0;0,7;0,09;17;6
06.199;Traktkantarell, rå;92;99;24;0,8;0;0,4;0;2,2;0;0;110;15,4;0;0,04;0;4
06.147;Vannkastanje, rå;80;220;52;0,2;0,01;10,4;0;1,4;0;0;0;0;M;0,1;5;8
06.113;Vårløk, rå;90;99;24;0,2;0;2,3;0;1,8;0;0;50;0;0,6;0,06;19;72
06.192;Wasabirot, rå;69;435;103;0,6;0,05;15,7;0;4,8;0;0;2;0;M;0,27;42;128
06.193;Yams, rå;70;469;111;0,2;0,01;23,8;0;1,5;0;0;7;0;0,4;0,29;17;17
06.126;Østerssopp, rå;89;109;26;0,3;0;2,6;0;2;0;0;2;0;0;0,11;2;0
06.719;Blomkål, kokt;94;88;21;0,2;0,02;2,1;0;1,7;0;0;4;0;0,3;0,06;38;20
06.725;Brokkoli, kokt;93;101;24;0,3;0,06;1,6;0;2,6;0;0;24;0;0,5;0,04;39;40
06.718;Gulrot, kokt;90;145;35;0,1;0;6,4;0;0,7;0;0;419;0;0,6;0,04;2;28
06.720;Hodekål, kokt;91;126;30;0,1;0;4,8;0;1,3;0;0;1;0;0,3;0,07;22;46
06.721;Kålrot, kokt;90;144;34;0,1;0,06;6,1;0;0,9;0;0;11;0;0,1;0,09;15;33
06.722;Løk, kokt;92;121;29;0,1;0;5,1;0;1;0;0;0;0;0,2;0,06;2;20
06.716;Paprika, grønn, kokt;94;93;22;0,3;0,02;2,9;0;0,8;0;0;23;0;0,9;0,23;91;9
06.717;Paprika, rød, kokt;92;116;28;0,2;0,09;4,4;0;0,8;0;0;51;0;1,1;0,17;95;8
06.727;Persillerot, kokt;88;185;44;0,3;0,01;6,9;0;1,6;0;0;1;0;1,2;0,17;22;42
06.723;Purre, kokt;93;95;23;0,2;0,09;2,9;0;1,3;0;0;27;0;0,7;0,14;9;44
06.101;Søtpotet, med skall, kokt uten salt;77;359;85;0,1;0;17,9;0;1,6;0,1;0;557;0;0,3;0,17;2;30
06.724;Tomat, kokt;95;71;17;0,2;0;2,4;0;0,7;0;0;64;0;0,7;0,06;12;6
06.076;Agurker, syltede;83;156;37;0,7;0,17;6,1;4,5;0,7;2,1;0;15;0;0,2;0,04;0;17
06.669;Agurksalat;94;95;23;0,1;0;4,4;3,3;0,7;1,5;0;8;0;0,1;0,03;7;17
06.014;Asparges, hermetisk, avrent;94;99;24;0,6;0,02;1,6;0;2,1;0,7;0;41;0;1,2;0,11;18;16
06.148;Babymais, minimais, hermetisk;93;110;26;0,4;0,01;2;0;2,9;0,3;0;12;0;0;0;14;8
06.119;Bambusskudd, hermetisk;93;58;14;0,2;0,02;0,7;0;1,5;0;0;1;0;0,6;0,14;0;13
06.075;Blomkål, bønner, erter, gulrot, fryst;87;170;41;0,2;0,03;5,8;0;2,2;0;0;207;0;0,3;0,2;16;31
06.072;Blomkål, erter, gulrot, fryst;89;162;39;0,3;0,03;4,7;0;2,7;0;0;242;0;0,3;0,09;23;22
06.200;Cæsarsalat;67;767;184;10,8;0,18;7,2;0;13,9;0,4;0;95;0,6;0,6;0,22;4;77
06.073;Erter, gulrot, fryst;84;248;59;0,6;0,02;8,6;0;3,1;0;0;308;0;0,4;0,09;13;20
06.074;Erter, gulrot, mais, fryst;82;248;59;0,6;0,02;8,6;0;3,1;0;0;308;0;0,4;0,09;13;20
06.670;Fløtegratinerte poteter;74;595;142;8,2;0,04;13;0;3,6;0,8;0;104;0;0,2;0,11;8;84
06.672;Guacamole;79;642;156;15,5;0,13;1;0;1,7;0,9;0;13;0;1,8;0,26;6;19
06.140;Ingefær, syltet;91;130;31;0,2;0,01;6,3;0;0,6;1,8;0;0;0;0;0,06;2;10
06.129;Kapers, hermetisk;84;105;25;0,9;0,19;0,4;0;2,4;6,9;0;7;0;0,9;0,02;4;40
06.079;Ketchup, tomatketchup;70;455;107;0,4;0;23,5;15;1,8;2,4;0;36;0;1,5;0,1;15;7
06.671;Kålrotstappe;86;310;75;4,5;0,06;6,3;0;1;1,1;0;72;0,2;0,2;0,08;12;35
06.177;Laurbærblad, tørket;5;1477;353;8,4;1,05;48,6;0;7,6;0,1;0;309;0;M;1,74;0;830
06.677;Løk, sprøstekt;24;2219;537;48,5;0,29;16,2;0;6,4;1,6;0;3;0;7,1;0,39;0;42
06.736;Mais, hermetisk;78;360;85;1,1;0,02;15,4;0;2,5;0,5;0;2;0;0,1;0,07;2;4
06.139;Nori, tørket tang;12;1084;255;0,5;0,2;54,8;0;7,9;7,8;0;37;0;0;0,01;0;680
06.176;Oliven, grønne, med paprikafyll;79;535;130;13,1;0,08;1,1;0;0,6;3,4;0;20;0;4,4;0,02;4;102
06.556;Oliven, grønne, pickles;75;620;151;15,3;0,09;0,5;0;1;3,9;0;19;0;3,8;0,03;0;52
06.611;Oliven, sorte, i olje, hermetisk;56;1432;348;36;0,26;1,8;0;2,2;8,3;0;3;0;0,1;0,01;0;61
06.143;Pesto, grønn, hjemmelaget;18;2560;621;61,5;0,31;4,2;0;11,4;1,1;0;88;0,1;9,7;0,12;3;194
06.144;Pesto, grønn, kjøpt;32;2132;517;52,9;0,33;4,6;1,1;5,2;3;0;105;0;27,8;0,1;6;120
06.077;Rødbeter, syltede;84;252;60;0,1;0;12,5;7,8;1,3;0,4;0;0;0;0;0;3;17
06.201;Salat nicoise;80;489;117;7,8;0,23;4,7;0,9;6,4;0,9;0;90;0,5;1,7;0,22;7;29
06.063;Sjampinjong, hermetisk, avrent;93;96;23;0,5;0;0;0;3,4;0;0;1;0;0;0,06;2;18
06.078;Surkål, kjøpt;86;124;29;0;0;5,1;4;1,4;1,5;0;2;0;0;0,15;10;50
06.149;Tacosaus;90;115;27;0,1;0,01;4;M;1,9;1,7;0;44;0;1;0,2;1;27
06.142;Tacosaus, medium, Old El Paso;90;113;27;0,1;0;3,9;M;1,9;1,9;0;30;0;0,8;0,16;0;16
06.141;Tacosaus, medium, Santa Maria;89;117;28;0,1;0,01;4;0;1,9;1,4;0;58;0;1,1;0,23;3;38
06.081;Tomat, hakket, tetrapak;94;99;24;0,2;0;4;0;0,8;0;0;29;0;1,9;0,14;17;13
06.070;Tomat, hermetisk;95;87;21;0,2;0,01;3,3;0;0,8;0,1;0;28;0;1,4;0,12;13;11
06.103;Tomater, soltørkede, innlagte i olje, avrent;55;797;193;12,5;0,08;8,7;0;5;3,1;0;54;0;9,1;0,2;12;69
06.102;Tomater, soltørkede, tørr;15;1179;280;3;0,01;43;0;14,1;5,2;0;44;0;0;0,33;39;110
06.071;Tomatjuice;94;76;18;0;0;3;0;0,8;0,6;0;17;0;0,2;0,06;8;10
06.080;Tomatpuré;73;354;84;0,2;0,01;14,5;0;4,8;1;0;146;0;5,2;0,28;45;45
06.202;Tomatsalsa;93;123;29;1,1;0,01;3,2;0;0,9;0,3;0;53;0;0,7;0,09;16;11
06.673;Tzatziki;92;155;37;1,6;0,01;3,3;0;2,2;0,5;0;22;0;0,1;0,04;6;81
06.135;Vannkastanjer, hermetiske;89;161;38;0;0;7,4;0;0,9;0;0;0;0;0,5;0,16;1;11
06.674;Wokblanding, indisk;89;206;49;2,2;0,17;4,8;0;1,6;0,1;0;137;0;1,2;0,1;40;23
06.675;Wokblanding, kinesisk;92;126;30;0,2;0,02;3,7;0;2,2;0,1;0;85;0;0,4;0,07;23;26
06.106;Wokblanding, klassisk;90;150;36;0,3;0,02;5,1;0;1,9;0,1;0;142;0;0,5;0,07;25;29
06.676;Wokblanding, thai;89;219;52;2,2;0,19;5,5;0;1,6;0;0;11;0;1;0,09;23;30
06.178;Adzukibønner, tørr;13;1312;310;0,5;0;50,2;0;19,9;0;0;1;0;M;0,35;0;66
06.098;Aspargesbønner, rå;91;114;27;0,1;0,03;3,4;0;1,7;0;0;9;0;0,1;0,1;7;51
06.180;Bondebønner, hestebønner, tørr;15;1331;316;1,7;0,05;41,9;0;25;0;0;35;0;0,3;0,56;0;102
06.181;Borlottibønner, tørr;10;1367;324;2;0,24;47,7;0;20,2;0;0;M;0;M;0,31;0;102
06.735;Brune bønner, kokt;66;527;125;0,6;0,21;17,8;0;8,8;0;0;1;0;0,1;0,12;0;54
06.023;Brune bønner, tørre;11;1319;313;1,5;0,52;44,6;0;22;0,1;0;2;0;0,3;0,3;0;135
06.197;Edamamebønner, soyabønner, fryst;75;543;131;7,2;0,5;2,8;0;11,2;0;0;14;0;0,7;0,14;10;60
06.027;Erter, fryst;78;284;68;0,4;0,03;8,1;0;5,2;0;0;33;0;0;0,08;23;24
06.028;Erter, grønne, hermetisk, avrent;82;267;64;1;0,09;7;0;4,3;0,6;0;33;0;0;0,05;9;24
06.029;Erter, tørre;13;1410;334;2,4;0,23;50;0;21,6;0,1;0;20;0;1;0,13;0;61
06.134;Hvite bønner, store, hermetiske;70;412;98;0,8;0,18;12,4;0;6,9;0,6;0;0;0;0;0,11;0;44
06.084;Hvite bønner, tørre;11;1318;312;0,9;0,17;45,2;0;23,4;0;0;0;0;0,2;0,32;0;240
06.133;Kidneybønner, røde, hermetiske;69;448;107;0,7;0,11;12,7;0;8,8;0,6;0;0;0;0,1;0,07;0;79
06.128;Kikerter, hermetiske;67;522;124;2,5;0,04;14,9;0;7,5;0,5;0;1;0;1,3;0,11;0;68
06.091;Kikerter, tørre;10;1436;341;5,4;0,09;46,4;0;21,3;0,1;0;5;0;2,9;0,53;0;160
06.179;Limabønner, smørbønner, tørr;15;1297;308;0,7;0,1;44,4;0;21,5;0;0;0;0;0,7;0,51;0;81
06.105;Linser, grønne og brune, kokt;88;202;48;0,3;0,03;6,5;0;3,9;0,4;0;1;0;0;0,1;0;10
06.104;Linser, grønne og brune, tørre;11;1297;307;2;0,17;41,6;0;25,1;0;0;5;0;0,3;0,93;0;71
06.130;Linser, grønne, hermetiske;75;388;92;0,6;0,06;13,1;0;6,3;0,8;0;1;0;0,3;0,08;0;43
06.131;Linser, røde, hermetiske;76;380;90;0,5;0,05;12,5;0;6,9;0,6;0;1;0;0,3;0,06;0;25
06.184;Linser, røde/rosa, tørr;8;1462;346;2,2;0,25;52,3;0;23,9;0;0;3;0;M;0,4;2;48
06.187;Meterbønner, rå;89;192;45;0,4;0,07;7;0;2,8;0;0;40;0;0,2;0,02;19;50
06.089;Mungbønner, tørre;11;1248;295;1,1;0,03;42,4;0;23,9;0;0;2;0;0,5;0,38;0;89
06.090;Røde bønner, tørre;11;1242;294;1,4;0,48;40,5;0;22,1;0;0;1;0;0,5;0,4;4;100
06.083;Soyabønner, tørre;9;1599;384;18,6;1,07;10,3;0;35,9;0;0;1;0;0,9;0,38;0;240
06.031;Sukkererter, norsk, rå;86;177;42;0,1;0,01;5,3;0;3,5;0;0;12;0;0,3;0,04;46;54
06.132;Svarte bønner, hermetiske;69;448;106;1;0,2;12,9;0;8,1;0,6;0;0;0;0,1;0,05;0;75
06.191;Svartøyebønner, tørr;15;1371;324;1,3;0,2;49,4;0;23,5;0;0;3;0;0,4;0,36;2;110
06.024;Tomatbønner, hvite bønner, i tomatsaus, hermetisk;77;388;92;1,4;0,08;12,3;1;5,6;0,4;0;18;0;1,1;0,13;6;58
06.517;Ananas, rå;86;216;51;0,1;0,02;11,4;0;0,5;0;0;3;0;0;0,1;53;14
06.520;Appelsin, rå;90;157;37;0,1;0,01;7,2;0;0,9;0;0;2;0;0,3;0,06;51;42
06.521;Aprikos, rå;86;212;50;0,4;0;9,3;0;1,4;0;0;91;0;0,9;0,05;10;13
06.764;Aronia, svartsurbær, rå;85;210;50;0,1;0,02;8,8;0;0,7;0;0;94;0;1,5;0,03;28;32
06.524;Avokado, rå;72;787;191;19,6;0,16;0,4;0;1,8;0;0;4;0;2,2;0,3;1;19
06.525;Banan, rå;79;354;84;0,3;0,03;18,3;0;1,1;0;0;2;0;0,2;0,37;10;6
06.501;Bjørnebær, rå;88;167;40;0,5;0,09;4,9;0;1,4;0;0;11;0;1,2;0,03;21;29
06.774;Blokkebær, mikkelsbær, rå;83;268;63;0;0;14,3;0;0,6;0;0;1;0;1,8;0,06;38;15
06.667;Blåbær, amerikanske, rå;84;255;61;0,3;0,1;12,5;0;0,3;0;0;4;0;1,9;0,06;16;7
06.502;Blåbær, rå;86;215;51;0,9;0,16;7,5;0;1;0;0;8;0;2;0,07;12;29
06.503;Bringebær, rå;91;122;29;0,4;0,08;3,2;0;1,1;0;0;0;0;1,7;0,04;17;16
06.768;Carambola, stjernefrukt, rå;91;154;37;0,3;0,03;7,3;0;0,5;0;0;2;0;0,2;0,02;31;5
06.595;Cherimoya, rå;79;295;70;0,7;0,16;12,9;0;1,6;0;0;0;0;0,3;0,26;13;10
